timestamp,host,username,process_name,parent_process,cmdline,event_type
2025-10-10T15:42:58.606025,10.0.0.36,gina,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-13T01:01:31.606025,10.0.0.27,dave.admin,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-18T19:41:19.606025,10.0.0.27,jon.admin,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-17T19:00:35.606025,10.0.0.16,frank.admin,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-13T05:13:51.606025,10.0.0.35,eva1,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-23T14:48:48.606025,10.0.0.32,bob01,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-05T00:21:37.606025,10.0.0.26,dave01,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-22T12:59:14.606025,10.0.0.31,eva1,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-19T14:53:59.606025,10.0.0.20,jon1,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-13T08:02:59.606025,10.0.0.34,ida1,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-09T16:07:48.606025,10.0.0.34,harry_svc,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-08T19:10:40.606025,10.0.0.28,bob01,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-04T09:01:31.606025,10.0.0.16,bob1,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-02T03:41:30.606025,10.0.0.33,dave1,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-25T04:39:49.606025,10.0.0.11,bob,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-20T08:28:03.606025,10.0.0.24,gina,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-11T17:07:43.606025,10.0.0.13,dave.admin,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-16T01:33:59.606025,10.0.0.31,dave01,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-18T09:06:14.606025,10.0.0.10,jon.admin,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-15T14:04:06.606025,10.0.0.37,eva1,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-12T09:57:53.606025,10.0.0.19,ida,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-19T22:29:44.606025,10.0.0.35,bob1,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-06T21:28:24.606025,10.0.0.15,dave1,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-14T10:41:21.606025,10.0.0.11,gina,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-08T17:40:30.606025,10.0.0.33,dave.admin,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-07T21:42:41.606025,10.0.0.16,ida01,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-03T08:03:01.606025,10.0.0.13,ida01,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-02T02:50:26.606025,10.0.0.19,bob_svc,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-12T05:50:42.606025,10.0.0.38,bob01,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-02T01:20:09.606025,10.0.0.38,bob,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-01T20:26:13.606025,10.0.0.11,bob_svc,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-24T20:54:49.606025,10.0.0.37,alice-user,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-16T09:44:51.606025,10.0.0.22,alice-user,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-03T17:42:07.606025,10.0.0.36,bob,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-01T07:48:25.606025,10.0.0.10,ida,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-04T20:43:38.606025,10.0.0.28,dave.admin,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-10T17:59:05.606025,10.0.0.32,bob,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-23T01:54:14.606025,10.0.0.24,jon01,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-08T10:34:15.606025,10.0.0.33,dave.admin,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-03T04:28:01.606025,10.0.0.10,gina,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-18T11:37:04.606025,10.0.0.29,bob01,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-07T08:20:35.606025,10.0.0.22,dave01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-24T11:04:06.606025,10.0.0.33,jon01,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-24T20:23:58.606025,10.0.0.23,alice-user,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-09T09:34:54.606025,10.0.0.22,eva1,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-16T07:13:08.606025,10.0.0.31,bob01,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-24T16:47:21.606025,10.0.0.30,jon.admin,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-21T14:03:38.606025,10.0.0.28,jon.admin,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-08T13:25:27.606025,10.0.0.17,dave01,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-02T08:52:39.606025,10.0.0.24,alice-user,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-05T18:31:54.606025,10.0.0.34,bob,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-09T20:09:41.606025,10.0.0.27,jon.admin,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-15T16:34:26.606025,10.0.0.25,jon.admin,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-15T21:37:38.606025,10.0.0.30,bob,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-07T12:06:58.606025,10.0.0.37,alice1,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-13T07:31:51.606025,10.0.0.36,dave.admin,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-04T11:25:21.606025,10.0.0.31,gina,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-04T09:09:53.606025,10.0.0.25,jon01,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-04T13:15:53.606025,10.0.0.38,bob,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-21T03:49:27.606025,10.0.0.33,bob-user,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-19T09:46:20.606025,10.0.0.28,bob01,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-25T02:37:37.606025,10.0.0.22,bob1,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-16T04:48:02.606025,10.0.0.14,jon,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-10T23:06:37.606025,10.0.0.14,ida01,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-13T21:46:41.606025,10.0.0.13,dave.admin,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-24T03:15:24.606025,10.0.0.24,bob-user,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-03T18:28:10.606025,10.0.0.36,jon01,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-01T20:34:41.606025,10.0.0.10,jon.admin,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-13T07:00:13.606025,10.0.0.24,jon1,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-14T21:39:09.606025,10.0.0.21,jon.admin,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-13T19:56:09.606025,10.0.0.14,alice1,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-13T10:03:49.606025,10.0.0.13,bob,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-06T09:15:40.606025,10.0.0.34,gina,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-19T05:06:55.606025,10.0.0.22,bob,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-09T08:08:43.606025,10.0.0.30,bob,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-16T22:03:20.606025,10.0.0.24,dave_svc,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-21T14:31:12.606025,10.0.0.28,alice,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-20T03:04:10.606025,10.0.0.10,dave.admin,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-03T18:08:06.606025,10.0.0.29,dave.admin,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-19T23:10:15.606025,10.0.0.13,jon.admin,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-11T23:18:23.606025,10.0.0.23,bob-user,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-04T10:33:49.606025,10.0.0.37,gina.admin,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-19T17:28:16.606025,10.0.0.25,jon1,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-19T12:10:00.606025,10.0.0.35,harry_svc,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-19T14:27:56.606025,10.0.0.13,bob,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-22T14:18:51.606025,10.0.0.30,bob-user,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-20T07:19:39.606025,10.0.0.20,jon1,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-05T19:56:24.606025,10.0.0.30,bob_svc,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-08T10:00:52.606025,10.0.0.27,jon1,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-09T08:59:32.606025,10.0.0.25,frank.admin,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-23T07:24:10.606025,10.0.0.34,bob,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-05T08:26:38.606025,10.0.0.37,ida1,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-18T19:35:58.606025,10.0.0.36,ida,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-23T15:45:08.606025,10.0.0.34,ida1,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-22T18:36:14.606025,10.0.0.14,alice,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-16T00:42:18.606025,10.0.0.13,eva1,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-15T00:30:45.606025,10.0.0.35,jon,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-06T00:38:49.606025,10.0.0.32,jon,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-14T03:14:56.606025,10.0.0.26,jon,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-13T14:45:46.606025,10.0.0.16,bob,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-10T13:44:28.606025,10.0.0.21,jon.admin,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-23T06:19:03.606025,10.0.0.21,alice-user,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-18T19:51:27.606025,10.0.0.19,ida01,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-20T09:33:17.606025,10.0.0.25,alice1,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-18T07:02:02.606025,10.0.0.37,jon01,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-20T04:40:38.606025,10.0.0.25,alice1,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-07T18:23:57.606025,10.0.0.29,bob-user,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-22T05:22:57.606025,10.0.0.13,gina,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-13T23:20:28.606025,10.0.0.32,alice1,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-13T00:49:33.606025,10.0.0.39,dave.admin,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-11T05:32:50.606025,10.0.0.23,gina.admin,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-14T19:01:58.606025,10.0.0.15,harry_svc,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-08T02:40:36.606025,10.0.0.18,bob-user,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-08T01:33:18.606025,10.0.0.21,harry_svc,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-07T00:37:05.606025,10.0.0.11,ida,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-12T14:58:05.606025,10.0.0.27,alice,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-16T07:21:04.606025,10.0.0.33,jon1,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-21T09:37:32.606025,10.0.0.39,alice-user,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-02T06:12:49.606025,10.0.0.10,jon,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-11T05:18:35.606025,10.0.0.10,bob01,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-04T19:45:08.606025,10.0.0.19,ida,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-20T07:19:02.606025,10.0.0.24,eva1,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-17T01:36:02.606025,10.0.0.13,jon01,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-07T07:03:08.606025,10.0.0.12,jon1,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-04T22:40:43.606025,10.0.0.22,jon.admin,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-15T16:45:49.606025,10.0.0.35,eva1,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-04T17:45:03.606025,10.0.0.21,eva1,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-25T05:12:47.606025,10.0.0.27,ida,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-06T22:07:48.606025,10.0.0.18,ida,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-21T06:37:39.606025,10.0.0.28,frank.admin,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-14T08:45:06.606025,10.0.0.39,ida01,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-17T12:39:45.606025,10.0.0.36,eva-user,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-06T10:23:18.606025,10.0.0.34,eva1,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-03T06:59:22.606025,10.0.0.38,gina,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-14T20:49:37.606025,10.0.0.22,dave.admin,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-18T05:27:53.606025,10.0.0.38,ida01,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-05T13:42:03.606025,10.0.0.17,eva-user,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-07T01:31:47.606025,10.0.0.21,ida,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-16T18:09:03.606025,10.0.0.38,alice,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-08T13:18:36.606025,10.0.0.10,alice1,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-23T13:09:03.606025,10.0.0.33,jon.admin,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-05T18:36:22.606025,10.0.0.13,jon.admin,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-11T02:22:06.606025,10.0.0.10,harry_svc,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-03T09:35:24.606025,10.0.0.13,bob-user,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-16T07:23:05.606025,10.0.0.25,bob_svc,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-11T17:05:36.606025,10.0.0.10,alice,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-01T14:23:14.606025,10.0.0.11,jon1,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-06T12:47:56.606025,10.0.0.21,eva1,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-04T13:35:48.606025,10.0.0.23,bob,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-23T16:01:29.606025,10.0.0.12,alice-user,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-18T17:59:23.606025,10.0.0.31,frank.admin,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-06T03:15:30.606025,10.0.0.36,ida1,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-22T23:30:41.606025,10.0.0.13,bob,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-15T17:37:57.606025,10.0.0.36,gina,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-09-30T15:04:39.606025,10.0.0.10,jon,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-23T09:07:37.606025,10.0.0.36,eva1,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-14T23:53:08.606025,10.0.0.27,bob,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-02T18:42:07.606025,10.0.0.32,gina.admin,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-02T23:18:29.606025,10.0.0.24,bob01,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-22T03:32:29.606025,10.0.0.13,jon.admin,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-10T04:55:02.606025,10.0.0.16,eva1,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-11T21:28:07.606025,10.0.0.34,dave01,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-14T20:14:38.606025,10.0.0.31,alice,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-24T21:31:19.606025,10.0.0.36,ida1,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-03T23:27:18.606025,10.0.0.11,bob,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-09T08:21:13.606025,10.0.0.17,dave_svc,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-17T12:00:22.606025,10.0.0.38,eva-user,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-05T19:51:04.606025,10.0.0.34,harry_svc,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-16T15:11:02.606025,10.0.0.38,dave1,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-23T22:35:22.606025,10.0.0.26,eva1,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-04T11:46:10.606025,10.0.0.23,gina,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-09T00:04:07.606025,10.0.0.28,bob,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-10T06:13:50.606025,10.0.0.12,bob,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-05T02:27:54.606025,10.0.0.23,bob,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-09-30T22:26:59.606025,10.0.0.36,frank.admin,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-03T03:03:46.606025,10.0.0.33,alice,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-03T23:15:33.606025,10.0.0.38,bob-user,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-06T18:29:49.606025,10.0.0.31,eva1,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-02T21:10:00.606025,10.0.0.38,gina.admin,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-14T10:38:38.606025,10.0.0.28,alice1,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-22T07:48:23.606025,10.0.0.23,ida01,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-24T05:57:24.606025,10.0.0.36,jon,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-22T02:55:12.606025,10.0.0.18,ida01,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-17T12:46:21.606025,10.0.0.21,bob1,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-12T06:42:38.606025,10.0.0.11,alice1,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-22T11:30:43.606025,10.0.0.23,bob01,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-13T01:27:13.606025,10.0.0.16,ida,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-22T05:48:22.606025,10.0.0.36,gina.admin,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-13T23:01:30.606025,10.0.0.18,bob_svc,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-08T07:28:01.606025,10.0.0.35,bob1,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-01T11:13:17.606025,10.0.0.11,dave1,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-11T02:04:15.606025,10.0.0.11,bob,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-14T23:31:48.606025,10.0.0.38,bob01,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-01T02:42:04.606025,10.0.0.14,dave_svc,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-15T23:47:45.606025,10.0.0.12,dave.admin,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-07T14:03:32.606025,10.0.0.26,dave_svc,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-18T17:10:16.606025,10.0.0.22,frank.admin,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-10T04:26:17.606025,10.0.0.29,alice-user,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-18T05:21:14.606025,10.0.0.28,eva-user,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-15T08:14:21.606025,10.0.0.29,jon01,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-07T02:59:49.606025,10.0.0.16,bob_svc,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-01T06:36:08.606025,10.0.0.20,frank.admin,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-14T22:26:18.606025,10.0.0.33,bob,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-03T01:16:32.606025,10.0.0.30,ida,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-07T15:59:09.606025,10.0.0.17,eva1,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-14T15:30:24.606025,10.0.0.26,bob-user,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-25T02:51:18.606025,10.0.0.14,jon.admin,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-12T06:40:25.606025,10.0.0.12,eva1,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-03T22:09:16.606025,10.0.0.16,bob01,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-01T02:48:50.606025,10.0.0.13,eva-user,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-24T11:51:02.606025,10.0.0.27,gina.admin,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-23T10:19:45.606025,10.0.0.13,bob1,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-19T14:41:52.606025,10.0.0.19,dave.admin,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-18T09:35:58.606025,10.0.0.12,ida1,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-15T20:25:27.606025,10.0.0.13,jon.admin,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-16T13:01:48.606025,10.0.0.38,harry_svc,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-20T13:37:27.606025,10.0.0.13,dave.admin,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-05T07:45:28.606025,10.0.0.36,jon1,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-09T19:02:45.606025,10.0.0.36,eva1,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-04T23:45:47.606025,10.0.0.34,jon01,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-09T11:42:38.606025,10.0.0.29,jon.admin,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-23T01:35:21.606025,10.0.0.23,ida,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-10T00:10:53.606025,10.0.0.17,gina.admin,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-20T02:57:55.606025,10.0.0.19,eva-user,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-20T22:39:05.606025,10.0.0.15,ida1,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-20T01:25:16.606025,10.0.0.31,alice1,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-05T20:11:21.606025,10.0.0.14,eva1,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-09T06:02:41.606025,10.0.0.32,bob_svc,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-21T07:01:51.606025,10.0.0.33,jon,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-13T22:41:42.606025,10.0.0.24,eva-user,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-09T07:34:35.606025,10.0.0.39,ida1,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-05T19:18:35.606025,10.0.0.11,jon01,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-19T20:25:23.606025,10.0.0.34,jon.admin,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-13T02:04:08.606025,10.0.0.30,eva1,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-09T19:21:14.606025,10.0.0.31,alice,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-14T01:39:30.606025,10.0.0.10,alice-user,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-20T11:52:21.606025,10.0.0.30,harry_svc,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-14T17:55:28.606025,10.0.0.10,ida,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
